ticker,date,avg_sentiment,sentiment_ema_3,sentiment_ema_7,sentiment_delta,positive_article_count,negative_article_count,total_article_count,rsi,macd,macd_signal,macd_diff,ema20,ema50,bollinger_high,bollinger_low,bollinger_pband,atr,return_1d,return_5d,return_20d,volume_ratio,spy_return_1d,spy_return_5d,spy_volatility,vix_level,sector_return_5d,future_return_1d,future_return_5d,future_return_10d,target
AAPL,2021-12-09,0.0,0.0,0.0,0.0,0,0,0,75.31440007968254,5.49886625013454,4.265141512365749,1.2337247377687914,158.65579846003448,152.0827070083126,171.7450043741954,142.19678639728897,0.9581787879661557,4.109701500872492,-0.002970078917480826,0.06594994072859707,0.18009757603868065,1.0623631432200562,-0.006751411520760072,0.019567214615374817,0.17060157992537953,21.579999923706055,0.011773491617887242,0.028013435953929015,-0.013176165902799186,0.009853331179619302,0
AAPL,2021-12-10,0.0,0.0,0.0,0.0,0,0,0,78.92906692015802,6.135859910462898,4.639285191985179,1.496574718477719,160.23960930935783,152.9926327090819,174.14765395070393,142.87885666941324,1.0363991750941686,4.169892900515806,0.028013435953929015,0.10881138539419188,0.21356614865799226,1.0861454611216235,0.009413475525822081,0.03819855400791908,0.17361776881007474,18.690000534057617,0.034872063068346316,-0.020674242358954244,-0.04630829723114566,0.004903838779629844,0
AAPL,2021-12-13,0.0,0.0,0.0,0.0,0,0,0,70.49512907015688,6.275918539144385,4.96661186141702,1.3093066777273652,161.32744756663254,153.72476126993132,175.38712496402624,144.1546307122433,0.8807263383048123,4.332532777063058,-0.020674242358954244,0.06302951697789869,0.17167799597652236,1.3839870091976891,-0.008858429069752247,0.016957399915479034,0.17489864598448548,20.309999465942383,0.012880299943148994,-0.008023352816235682,-0.03408460507011756,0.020200114932975764,0
AAPL,2021-12-14,0.0,0.0,0.0,0.0,0,0,0,67.54119814328462,6.2042602330779175,5.214141535749199,0.9901186973287182,162.180510363486,154.37416698223183,175.96599716874326,145.9522996452216,0.8107067537847673,4.408899937686041,-0.008023352816235682,0.018401782860075582,0.16219998537847566,1.2148632134450739,-0.006879902749512537,-0.010506358376360332,0.1765527857568418,21.889999389648438,-0.010740931795976582,0.02850900538111352,-0.007686447357526659,0.028968154546526577,0
AAPL,2021-12-15,0.0,0.0,0.0,0.0,0,0,0,71.9955151451774,6.464678975557547,5.4642490237108685,1.0004299518466784,163.41467620591442,155.18848403033977,177.22512162044524,147.4575001446915,0.9299282304714926,4.595632416019873,0.02850900538111352,0.024103161169340984,0.18741694079781113,1.1077052712714155,0.015625107559412484,0.0023004973943501457,0.18492617615943346,19.290000915527344,0.009562374220268217,-0.039263887918427075,-0.02041265991782836,-0.006134819130215685,0
AAPL,2021-12-16,0.0,0.0,0.0,0.0,0,0,0,59.532887928440225,6.046474689806928,5.580694156930081,0.4657805328768472,163.87638359199548,155.7011946079643,177.1993905787671,149.31667387435792,0.6794865108108972,4.9922939269131135,-0.039263887918427075,-0.013176165902799186,0.1222880666025287,1.237231604716618,-0.008818666494406643,0.000214402621742059,0.18750047461179703,20.56999969482422,0.006701476791074193,-0.00650161626761612,0.02333698912277195,0.030825795496940398,1
AAPL,2021-12-17,0.0,0.0,0.0,0.0,0,0,0,57.81819820404777,5.562647094274013,5.577084744398867,-0.014437650124854429,164.18993038113206,156.1508977558061,177.29844941511536,150.51382017716978,0.6218045638341402,4.899435956653589,-0.00650161626761612,-0.04630829723114566,0.0840564127621367,1.5726605317952937,-0.01064296183411711,-0.019659254704104477,0.19058648657460306,21.56999969482422,-0.02256910299074339,-0.008121992452601477,0.05369883775028266,0.06351494669876848,1
AAPL,2021-12-20,0.0,0.0,0.0,0.0,0,0,0,55.67490695360519,5.011877972289369,5.464043389976967,-0.4521654176875982,164.3443067799156,156.52972068963174,177.36476115835592,151.3461565052183,0.5559378089630475,4.806233057960938,-0.008121992452601477,-0.03408460507011756,0.05730282154159066,0.8684794772339232,-0.010633323384156887,-0.021414807357770082,0.19373924465079828,22.8700008392334,-0.0235222189044918,0.019087050555547273,0.056200284505284186,0.058615763447972875,1
AAPL,2021-12-21,0.0,0.0,0.0,0.0,0,0,0,59.44840210148356,4.775714209086658,5.326377553798906,-0.5506633447122482,164.7853940643619,157.01779922206194,177.6735552786575,152.2065884591355,0.658466119122262,4.747596713061903,0.019087050555547273,-0.007686447357526659,0.07433878015225275,0.7445909899622071,0.017759031408769957,0.002863521312181984,0.2048987379814972,21.010000228881836,-0.003310246517111356,0.01531859375385193,0.036938527954641115,0.011156590039383265,1
AAPL,2021-12-22,0.0,0.0,0.0,0.0,0,0,0,62.27703144971545,4.74274919807371,5.209651882653867,-0.46690268458015716,165.43099403209752,157.58824606533742,178.22070257119864,153.04941614218026,0.735551503718982,4.667333685648201,0.01531859375385193,-0.02041265991782836,0.08816033219594072,0.7535453463154032,0.009998680402804943,-0.002692208364727215,0.2080732040512894,18.6299991607666,-0.013568608853641442,0.0036438406774466363,0.014575362709786545,-0.020724177091902073,1
AAPL,2021-12-23,0.0,0.0,0.0,0.0,0,0,0,62.94922276608831,4.71274320844438,5.11027014781197,-0.39752693936759,166.07464663032408,158.1608382319311,178.74182313459048,153.92902037126888,0.7359235519012058,4.444191080637217,0.0036438406774466363,0.02333698912277195,0.08855141047874611,0.5593201124243066,0.006222192818281706,0.012441617988096646,0.2090233365865111,17.959999084472656,0.002929923321683472,0.022974937261849133,0.00731802568828087,-0.02331522399418464,1
AAPL,2021-12-27,0.0,0.0,0.0,0.0,0,0,0,66.96129969872078,4.951109259789291,5.078437970207434,-0.12732871041814242,167.03376464097775,158.86611460488237,179.0265801946954,155.9416876275702,0.8751913423841976,4.415602244337218,0.022974937261849133,0.05369883775028266,0.1499906756414282,0.6135332213183776,0.014151911853420218,0.03781502825923454,0.19591670808623027,17.68000030517578,0.03513610636503461,-0.0057673063369422925,0.00931585819098354,-0.04513947842767378,1
AAPL,2021-12-28,0.0,0.0,0.0,0.0,0,0,0,65.01437269485012,5.000401179724037,5.062830612110754,-0.06242943238671739,167.80478718400593,159.50389447695653,179.25059544799936,157.57846491577018,0.8098436100180673,4.295561221488355,-0.0057673063369422925,0.056200284505284186,0.1188840918879471,0.650689011311405,-0.0008171311019030578,0.048111910205624324,0.1924661274966145,17.540000915527344,0.04623157731231122,0.000502122147856022,0.0022869516114740356,-0.02348150743289769,1
AAPL,2021-12-29,0.0,0.0,0.0,0.0,0,0,0,65.10894174291477,4.9890504461098715,5.048074578910578,-0.0590241328007064,168.51075390401877,160.12011185998335,179.83174157113888,158.37264533071658,0.7849721267242219,4.162465717408574,0.000502122147856022,0.036938527954641115,0.08517843419725118,0.5372748199278499,0.0012792737854703635,0.031140672703193453,0.17559232534240826,16.950000762939453,0.024702899144846625,-0.006578304544524321,-0.024863516226089757,-0.021463025938230698,0
AAPL,2021-12-30,0.0,0.0,0.0,0.0,0,0,0,62.71593167702621,4.831354160628081,5.004730495254079,-0.17337633462599822,169.03971106336445,160.6669625351663,180.00625744118489,159.50996722922528,0.7101205485190873,4.038179699689694,-0.006578304544524321,0.014575362709786545,0.08150772887388205,0.5364049899402831,-0.002764561821128863,0.018110261448188454,0.1693224135748125,17.329999923706055,0.012118431022622172,-0.003535302310907261,-0.03479242755058487,-0.033726112558646666,0
AAPL,2021-12-31,0.0,0.0,0.0,0.0,0,0,0,61.418062535578485,4.603655292067231,4.92451545461671,-0.32086016254947936,169.45968452142944,161.168235862142,179.74543107641824,161.1197453151833,0.661972247138678,3.88718733858356,-0.003535302310907261,0.00731802568828087,0.08433060994265741,0.5942768353064767,-0.0025202672055406644,0.009264513139234624,0.1639097890406806,17.219999313354492,0.0021867655633880097,0.025003822407347748,-0.030410703373976066,-0.025342164839095564,0
AAPL,2022-01-03,0.0,0.0,0.0,0.0,0,0,0,66.65534196014836,4.718758871786349,4.883364138050638,-0.16460526626428873,170.25269848860358,161.81992587447988,179.36548070165819,163.4698861196309,0.900654894238063,3.9800111007263865,0.025003822407347748,0.00931585819098354,0.12462900164002293,0.97541037092375,0.005790023110515766,0.0009429219925902302,0.15925825697609985,16.600000381469727,0.0041287672378890064,-0.012691173296267703,-0.05395272072338057,-0.06708384096166943,0
AAPL,2022-01-04,0.0,0.0,0.0,0.0,0,0,0,61.944182788935386,4.575173598432514,4.821726030127014,-0.24655243169450003,170.75529996950667,162.35757639069973,178.8162550295936,165.42374588593373,0.7546209633865808,3.962250529867173,-0.012691173296267703,0.0022869516114740356,0.08698304090505957,0.9306337223717476,-0.00033499058848897924,0.001425911792885649,0.15595918285591753,16.90999984741211,0.00520404752414261,-0.02659999730517619,-0.025709662290765403,-0.07495826282964324,0
AAPL,2022-01-05,0.0,0.0,0.0,0.0,0,0,0,53.514993358262366,4.038075633255971,4.664995950752806,-0.6269203174968343,170.76535865219128,162.69104069450347,178.6427927455995,165.9625310459044,0.3862999997790813,4.065066431372104,-0.02659999730517619,-0.024863516226089757,0.021848449775568317,0.8967772210905182,-0.019202194427838718,-0.019058555944898144,0.15811497795069182,19.729999542236328,-0.011200609712870402,-0.016693397237839986,0.003487194197368869,-0.05951270908496785,1
AAPL,2022-01-06,0.0,0.0,0.0,0.0,0,0,0,49.11791345591622,3.3437245818861925,4.400741676979483,-1.0570170950932907,170.50281658933378,162.89957505911855,178.7449541958709,165.55951662932443,0.18574661254147137,4.0300668093876855,-0.016693397237839986,-0.03479242755058487,-0.017591971579035748,0.9280701128505897,-0.0009394708494666753,-0.017263285435314517,0.15788754561673102,19.610000610351562,-0.008867822149260534,0.0009883189096777146,0.0011047519957103217,-0.05575573610050519,1
AAPL,2022-01-07,0.0,0.0,0.0,0.0,0,0,0,49.37867790420851,2.7748580705983272,4.075564955703252,-1.3007068851049244,170.28109245080347,163.10644321894785,178.82032219912406,165.25069373105174,0.2154826427704889,3.959192865646441,0.0009883189096777146,-0.030410703373976066,-0.013691625438107046,0.8393602577716686,-0.003953272425287165,-0.01867511045321481,0.15659553636952092,18.760000228881836,-0.007639077603245869,0.00011631812662852182,0.005227510815680409,-0.061276516132380554,1
AAPL,2022-01-10,0.0,0.0,0.0,0.0,0,0,0,49.411570538188606,2.2991031036627874,3.720272585295159,-1.4211694816323717,170.08234792237872,163.3059660300614,178.49040417561838,164.8714580069988,0.24398487623082704,3.9785021371481943,0.00011631812662852182,-0.05395272072338057,-0.04045699637284983,1.0378495826946554,-0.0012445630825082348,-0.025538585294144007,0.15279138783509352,19.399999618530273,-0.021584527796597495,0.01678369703468635,-0.013879983089565427,-0.07207147380243459,0
AAPL,2022-01-11,0.0,0.0,0.0,0.0,0,0,0,54.051505414162236,2.125350342295576,3.4012881366952423,-1.2759377943996664,170.17138113503535,163.60836723105012,178.4643247243406,164.83306602272972,0.4536727508379621,3.9985241313028075,0.01678369703468635,-0.025709662290765403,-0.0037557216488659814,0.7689416580514863,0.009108441524961992,-0.01633324137361468,0.15282069845195342,18.40999984741211,-0.010838494974054879,0.0025701782413167706,-0.050548177101573076,-0.0879026654959326,0
AAPL,2022-01-12,0.0,0.0,0.0,0.0,0,0,0,54.74747833460077,2.0000621378266317,3.1210429369215205,-1.1209807990948888,170.29379639198513,163.9161466075975,178.49510632413865,164.91949786287307,0.48154331268370354,3.8775738908143857,0.0025701782413167706,0.003487194197368869,0.006883384355881106,0.7809434236945483,0.002703518177769646,0.00563654810974338,0.15042060910506705,17.6200008392334,0.010513965837181102,-0.019027927425306738,-0.06278097383467528,-0.09291850044528638,0
AAPL,2022-01-13,0.0,0.0,0.0,0.0,0,0,0,48.834873778008664,1.6188554003939544,2.8206054296160077,-1.2017500292220533,170.0938419644002,164.08391634464638,178.12056918182014,164.5995373245275,0.26586266608619935,3.9375986126638156,-0.019027927425306738,0.0011047519957103217,-0.03965402808834976,0.904188588168343,-0.01377854483241391,-0.007287035261240984,0.1489778858905249,20.309999465942383,-0.004750076138988187,0.005110598233839376,-0.05679774067884871,-0.010802175131863287,0
AAPL,2022-01-14,0.0,0.0,0.0,0.0,0,0,0,50.35612849327021,1.370310613509787,2.5305464663947634,-1.1602358528849765,169.99479494556226,164.27881563570347,178.09612147477665,164.70310948225458,0.3248514065974257,3.844025844183507,0.005110598233839376,0.005227510815680409,0.0047024382670651215,0.8940536907021904,0.0004088000012847003,-0.0029395626667260474,0.14565543581977342,19.190000534057617,-0.0009616822696072943,-0.018894021570138333,-0.06615818432396167,0.00988057437450092,0
AAPL,2022-01-18,0.0,0.0,0.0,0.0,0,0,0,45.00175633925453,0.9051651536642851,2.2054702038486678,-1.3003050501843827,169.60098030416944,164.34081271708519,178.21776380787975,164.45057878245228,0.10235661290834314,3.8248137401898785,-0.018894021570138333,-0.013879983089565427,-0.007829720845930054,1.0732440095093303,-0.017709475161746764,-0.019376531950264134,0.15458166521188338,22.790000915527344,-0.022867936809378514,-0.021024704814741488,-0.05901055623552409,0.02832742582557298,0
AAPL,2022-01-19,0.0,0.0,0.0,0.0,0,0,0,40.00102578775551,0.25224230220774757,1.814824623520484,-1.5625823213127363,168.91256209532742,164.26362747764375,178.72706161898978,163.59745162563914,-0.08095797015582899,3.910235935919956,-0.021024704814741488,-0.050548177101573076,-0.020736235184163704,1.1272052591260053,-0.010383518694355102,-0.038318275813261436,0.1543605330550026,23.850000381469727,-0.04333969346768846,-0.01034699870785857,-0.039343216257488545,0.057811441325032305,0
AAPL,2022-01-20,0.0,0.0,0.0,0.0,0,0,0,37.820448098045745,-0.39620409241251764,1.3726188803338837,-1.7688229727464013,168.12970095687734,164.12358405270095,179.55190535026958,161.94428758185933,-0.07109237926004709,4.014674214301616,-0.01034699870785857,-0.06278097383467528,-0.049020077942978656,1.0866983065867872,-0.011068126909007965,-0.05152650651340753,0.14332214732016335,25.59000015258789,-0.05763063545634815,-0.012765373565742377,-0.03215633247856715,0.05099939275358947,0
AAPL,2022-01-21,0.0,0.0,0.0,0.0,0,0,0,35.290862002820504,-1.063367464258988,0.8854216114153094,-1.9487890756742976,167.22603611267695,163.90858938760576,180.349830812186,159.85406475666164,-0.05917537605584148,4.00908899776828,-0.012765373565742377,-0.05679774067884871,-0.07532442144357103,1.4341031857277808,-0.019630596654095347,-0.057154569060912735,0.14979222902136896,28.850000381469727,-0.06919725283265202,-0.004864230620626081,0.04876532588046354,0.06280188032542215,1
AAPL,2022-01-24,0.0,0.0,0.0,0.0,0,0,0,34.35984067840529,-1.6355131817913673,0.3812346527739741,-2.0167478345653413,166.33494244597483,163.67176441602533,180.87610141613084,157.89581478259964,-0.0011428129994095042,4.260660135705761,-0.004864230620626081,-0.06615818432396167,-0.08316306442735548,1.7961004067918984,0.004246725518179454,-0.05353747719018538,0.1482968396993629,29.899999618530273,-0.07058639732075499,-0.011384633436685897,0.08142573765923694,0.06347421004105976,1
AAPL,2022-01-25,0.0,0.0,0.0,0.0,0,0,0,32.22731900106341,-2.2085104901639454,-0.1367143758136098,-2.0717961143503354,165.35754465350104,163.37374485559297,180.8043390028097,155.96026518420203,0.004508135083469472,4.356812439277389,-0.011384633436685897,-0.05901055623552409,-0.11395768349315273,1.2531837990963584,-0.012208908631214004,-0.0482375379728866,0.13620910047967782,31.15999984741211,-0.060490824142403206,-0.0005634338747825652,0.09281504977536949,0.09558617067539325,1
AAPL,2022-01-26,0.0,0.0,0.0,0.0,0,0,0,32.12227179452448,-2.6392866641812702,-0.6372288334871419,-2.0020578306941283,164.46485746970407,163.08396385041806,180.55053896528034,154.29954800981733,0.06417971865038753,4.50400674039412,-0.0005634338747825652,-0.039343216257488545,-0.10932008583561603,1.1535840406417208,-0.002508809611755983,-0.04066404597292161,0.135700884389477,31.959999084472656,-0.04858037945833535,-0.0029431878754002535,0.10113357780499636,0.10529504805485186,1
AAPL,2022-01-27,0.0,0.0,0.0,0.0,0,0,0,31.544182984097972,-2.983334682473867,-1.106450003284487,-1.8768846791893798,163.6134651427903,162.78754323028832,180.02636727741358,152.85449972698095,0.09829056855114487,4.570218802747592,-0.0029431878754002535,-0.03215633247856715,-0.11238721419831839,1.2593385804654205,-0.004938112132856868,-0.03471748510913002,0.13379956774007243,30.489999771118164,-0.04357136767144279,0.06977756786312134,0.08591855071502562,0.08239723671381179,1
AAPL,2022-01-28,0.0,0.0,0.0,0.0,0,0,0,53.05239073019269,-2.353189458704122,-1.3557978943684141,-0.9973915643357081,163.87669807096947,162.9283223541465,179.184705259209,152.92742242633784,0.5122383967885724,5.0203255250587455,0.06977756786312134,0.04876532588046354,-0.04416397231613452,1.749524676310827,0.024835578443631868,0.009064400759015082,0.1702255481391772,27.65999984741211,0.0008498302472180154,0.026126061679923623,0.013383884934577314,-0.008660355053463454,1
AAPL,2022-01-31,0.0,0.0,0.0,0.0,0,0,0,58.655713686211875,-1.4859167625669443,-1.3818216680081203,-0.10409509455882393,164.52884086303857,163.23404294369743,178.79275322748643,153.0468509595253,0.6866081539573061,5.04477433938486,0.026126061679923623,0.08142573765923694,-0.015711985609098193,1.0959882301940769,0.018011011124141545,0.022894717805545143,0.18670300930497993,24.829999923706055,0.026697035888522343,-0.0009727775130733737,-0.016599870886218726,-0.03252584040818045,0
AAPL,2022-02-01,0.0,0.0,0.0,0.0,0,0,0,58.369071613823394,-0.8027443636962346,-1.2660062071457434,0.4632618434495088,165.10305799299098,163.52126168031867,177.44663358104373,153.67014956104612,0.7102804246535793,4.86095398395255,-0.0009727775130733737,0.09281504977536949,-0.04065672766503267,0.8249455068768671,0.006757022708631033,0.042534650940503134,0.18731224251713668,21.959999084472656,0.0523982128139315,0.007044295439391495,0.002535763851891852,-0.009162620886932255,1
AAPL,2022-02-02,0.0,0.0,0.0,0.0,0,0,0,59.89594811158626,-0.16250414341129726,-1.0453057943988542,0.8828016509875569,165.73701270980436,163.844333085778,176.7273538476621,154.0123861425723,0.7812996526066947,4.69165938178862,0.007044295439391495,0.10113357780499636,-0.021480266718013202,0.8181451571915044,0.009714097861904584,0.05530950519417431,0.19225920711941127,22.09000015258789,0.05753280784752913,-0.016720123492018256,0.003779260149482483,-0.01746014457862151,1
AAPL,2022-02-03,0.0,0.0,0.0,0.0,0,0,0,54.728930395486586,0.11186770015967795,-0.8138710954871478,0.9257387956468257,166.0370820792389,164.0421137917815,176.46934819136277,154.07307429398878,0.6614790863321,4.643998208159407,-0.016720123492018256,0.08591855071502562,-0.011548428355832767,0.8636691244379451,-0.023505084804419308,0.035618365394841124,0.19803153462836862,24.350000381469727,0.028987814525890023,-0.0016789500251485627,-0.0032427054486685175,-0.022005692510643302,0
AAPL,2022-02-04,0.0,0.0,0.0,0.0,0,0,0,54.23147511262619,0.3029368512172823,-0.5905095061462617,0.893446357363544,166.2815682632846,164.22101862393592,176.5312026191432,154.0707718681615,0.6470675164109233,4.551206007124082,-0.0016789500251485627,0.013383884934577314,0.0035445791588772143,0.8021076366520316,0.004702246719364443,0.015273201225284782,0.19957771630134544,23.219999313354492,0.023808699327737323,-0.0042347065661119945,-0.021753099013868682,-0.029526200120112468,0
AAPL,2022-02-07,0.0,0.0,0.0,0.0,0,0,0,52.926944208490696,0.39222622420081166,-0.39396236007684704,0.7861885842776587,166.43477107191524,164.36490800158182,176.50309197989148,154.07043096932725,0.616055615429255,4.43569967372989,-0.0042347065661119945,-0.016599870886218726,-0.0016917845468919016,0.7548633330171503,-0.0032094782142055825,-0.005890218331759138,0.19950293071781072,22.860000610351562,-0.005559774398206014,0.01846693929901084,-0.01619480112974345,-0.042758550237702,0
AAPL,2022-02-08,0.0,0.0,0.0,0.0,0,0,0,57.686783231569535,0.7050392704020396,-0.17416203398106975,0.8792013043831094,166.86866105027823,164.62473968170517,176.85216116970196,154.00099587375507,0.743490310053682,4.392715929990899,0.01846693929901084,0.002535763851891852,0.01662566067725202,0.7427866510390868,0.008228030081360065,-0.004437690278662804,0.20280201749313104,21.440000534057617,-0.012244795907637517,0.008293383898916665,-0.011668795429179672,-0.08442490974287886,0
AAPL,2022-02-09,0.0,0.0,0.0,0.0,0,0,0,59.694280743471275,1.0552101353379157,0.07171239988272735,0.9834977354551884,167.3962844421602,164.92999328889474,177.0730100852201,153.91929795921348,0.7985505134210419,4.206090539270902,0.008293383898916665,0.003779260149482483,0.008136667171375463,0.709313998784588,0.014636133221811443,0.0004153596112171632,0.20748252655209345,19.959999084472656,-0.004712093634477209,-0.023598685084499242,-0.021159437708387227,-0.07680952001229846,0
AAPL,2022-02-10,0.0,0.0,0.0,0.0,0,0,0,52.06241197885153,0.9929731599316938,0.25596455189252065,0.7370086080391731,167.48617048487114,165.06372248896258,176.67338504745507,154.00725765274026,0.6323457901867615,4.236090737200202,-0.023598685084499242,-0.0032427054486685175,-0.018177491407757283,0.8969843451054081,-0.01796575872033037,0.006090378303257875,0.21516546385938126,23.90999984741211,0.010131243519801941,-0.0202183834865073,-0.018824027839616196,-0.04223783612101734,0
AAPL,2022-02-11,0.0,0.0,0.0,0.0,0,0,0,46.68528993052334,0.6613866483535276,0.33704897118472205,0.3243376771688055,167.24334695655008,165.05873429086603,176.4351335284682,153.91973402524275,0.48930019699090976,4.285607522144414,-0.0202183834865073,-0.021753099013868682,-0.019368979513335112,0.9672669652588279,-0.019718626046219535,-0.018364235189892743,0.2204575401600065,27.360000610351562,-0.02684833104421122,0.0014231290150685336,-0.00794595014654075,-0.02087299061547115,0
AAPL,2022-02-14,0.0,0.0,0.0,0.0,0,0,0,47.09114018789286,0.41278405400240104,0.3521959877482579,0.06058806625414315,167.0460043311309,165.06314664768104,176.09994666018972,153.86666100582593,0.5084533415151676,4.190470005261091,0.0014231290150685336,-0.01619480112974345,-0.0229666400189257,0.8425025067932481,-0.003269299548264067,-0.018423147027161475,0.2201649588848371,28.329999923706055,-0.025088292317171034,0.02315240668462381,-0.02700102534369892,-0.033633287244138686,0
AAPL,2022-02-15,0.0,0.0,0.0,0.0,0,0,0,53.32500302951665,0.5183632124490316,0.3854294326884127,0.13293377976061893,167.23165737846367,165.21735114495337,176.3894012263318,153.89076845140255,0.671356034289952,4.175479416926344,0.02315240668462381,-0.011668795429179672,0.01890525147509831,0.6198468687558593,0.016126840949621232,-0.010733130797727952,0.22232278002543882,25.700000762939453,-0.01320380389075094,-0.0013889490830028676,-0.0736151140196907,-0.036055341264509794,0
